Timestamp,IMU1Data,IMU2Data,Depth
1722259901.828426,"accelerometer {
  x: 0.091796875
  y: 0.05029296875
  z: 0.9052734375
}
gyroscope {
  x: 0.026604844606481493
  y: -0.028733232175000012
  z: -0.038310976233333349
}
magnetometer {
  x: 14.879098577192053
  y: -45.963904071890283
  z: 100.29159052774776
}
temperature: 47.1868401
","accelerometer {
  x: 0.0009765625
  y: 0.0234375
  z: 0.98291015625
}
gyroscope {
  x: -0.011706131626851857
  y: -0.017027100548148155
  z: -0.024476457037962973
}
magnetometer {
  x: 35.816668091341853
  y: -18.873566074296832
  z: 155.92480015824549
}
temperature: 49.5140915
",-0.1720000058412552
1722259901.9337773,"accelerometer {
  x: 0.06982421875
  y: 0.052734375
  z: 0.93603515625
}
gyroscope {
  x: 0.038310976233333349
  y: -0.023412263253703713
  z: -0.039375170017592609
}
magnetometer {
  x: 14.537050334038213
  y: -44.899103205360007
  z: 99.230303855496459
}
temperature: 47.1988182
","accelerometer {
  x: -0.02880859375
  y: 0.02734375
  z: 0.99755859375
}
gyroscope {
  x: -0.0010641937842592597
  y: -0.018091294332407415
  z: -0.024476457037962973
}
magnetometer {
  x: 37.194232248701155
  y: -18.161356033757329
  z: 156.28324797470123
}
temperature: 49.5081024
",-0.17100000381469727
1722259902.0510507,"accelerometer {
  x: 0.09033203125
  y: 0.033203125
  z: 0.91796875
}
gyroscope {
  x: 0.030861619743518531
  y: -0.032990007312037051
  z: -0.024476457037962973
}
magnetometer {
  x: 16.931388036115095
  y: -43.479368716652971
  z: 100.64535275183152
}
temperature: 47.1898346
","accelerometer {
  x: -0.0009765625
  y: 0.00390625
  z: 0.990234375
}
gyroscope {
  x: -0.0053209689212962985
  y: -0.026604844606481493
  z: -0.0095777440583333373
}
magnetometer {
  x: 35.300081532332115
  y: -18.339408543892205
  z: 156.10402406647336
}
temperature: 49.54105
",-0.17499999701976776
1722259902.1558294,"accelerometer {
  x: 0.0771484375
  y: 0.05224609375
  z: 0.9140625
}
gyroscope {
  x: 0.031925813527777791
  y: -0.029797425959259272
  z: -0.019155488116666675
}
magnetometer {
  x: 14.537050334038213
  y: -46.6737713162438
  z: 99.937828303663991
}
temperature: 47.1808472
","accelerometer {
  x: -0.01611328125
  y: 0.01806640625
  z: 0.9833984375
}
gyroscope {
  x: -0.0063851627055555582
  y: -0.015962906763888896
  z: -0.0042567751370370388
}
magnetometer {
  x: 35.816668091341853
  y: -19.585776114836335
  z: 157.0001436076127
}
temperature: 49.5440445
",-0.17299999296665192
1722259902.2552419,"accelerometer {
  x: 0.11572265625
  y: 0.03466796875
  z: 0.9140625
}
gyroscope {
  x: 0.031925813527777791
  y: -0.029797425959259272
  z: -0.027669038390740752
}
magnetometer {
  x: 14.879098577192053
  y: -43.479368716652971
  z: 102.41416387225036
}
temperature: 47.2048111
","accelerometer {
  x: 0.02490234375
  y: 0.00244140625
  z: 0.98193359375
}
gyroscope {
  x: -0.0074493564898148179
  y: -0.022348069469444454
  z: -0.012770325411111116
}
magnetometer {
  x: 35.1278860126622
  y: -16.02472591213882
  z: 156.28324797470123
}
temperature: 49.5230789
",-0.16599999368190765
1722259902.363,"accelerometer {
  x: 0.111328125
  y: 0.033203125
  z: 0.916015625
}
gyroscope {
  x: 0.026604844606481493
  y: -0.031925813527777791
  z: -0.03618258866481483
}
magnetometer {
  x: 15.050122698768973
  y: -46.496304505155422
  z: 100.82223386387341
}
temperature: 47.2048111
","accelerometer {
  x: 0.017578125
  y: 0.00244140625
  z: 0.98681640625
}
gyroscope {
  x: -0.011706131626851857
  y: -0.026604844606481493
  z: -0.022348069469444454
}
magnetometer {
  x: 35.64447257167194
  y: -19.051618584431708
  z: 158.61315878166351
}
temperature: 49.5320625
",-0.17399999499320984
1722259902.4693923,"accelerometer {
  x: 0.05078125
  y: 0.06396484375
  z: 0.92333984375
}
gyroscope {
  x: 0.029797425959259272
  y: -0.025540650822222233
  z: -0.061723239487037063
}
magnetometer {
  x: 15.050122698768973
  y: -47.20617174950894
  z: 100.82223386387341
}
temperature: 47.1838455
","accelerometer {
  x: -0.03564453125
  y: 0.03466796875
  z: 0.9931640625
}
gyroscope {
  x: -0.0074493564898148179
  y: -0.014898712979629636
  z: -0.048952914075925946
}
magnetometer {
  x: 35.300081532332115
  y: -17.27109348308295
  z: 156.82091969938483
}
temperature: 49.499115
",-0.17299999296665192
1722259902.5722547,"accelerometer {
  x: 0.1103515625
  y: 0.04345703125
  z: 0.919921875
}
gyroscope {
  x: 0.038310976233333349
  y: -0.028733232175000012
  z: -0.048952914075925946
}
magnetometer {
  x: 14.195002090884373
  y: -45.608970449713524
  z: 100.99911497591529
}
temperature: 47.1928291
","accelerometer {
  x: 0.01904296875
  y: 0.0146484375
  z: 0.98779296875
}
gyroscope {
  x: -0.0021283875685185194
  y: -0.015962906763888896
  z: -0.032990007312037051
}
magnetometer {
  x: 36.677645689691417
  y: -18.695513564161956
  z: 157.5378153322963
}
temperature: 49.499115
",-0.17100000381469727
1722259902.6677737,"accelerometer {
  x: 0.1005859375
  y: 0.05224609375
  z: 0.92529296875
}
gyroscope {
  x: 0.030861619743518531
  y: -0.026604844606481493
  z: -0.077686146250925958
}
magnetometer {
  x: 14.879098577192053
  y: -45.963904071890283
  z: 100.99911497591529
}
temperature: 47.2018166
","accelerometer {
  x: 0.00732421875
  y: 0.0224609375
  z: 0.99755859375
}
gyroscope {
  x: -0.0074493564898148179
  y: -0.017027100548148155
  z: -0.063851627055555582
}
magnetometer {
  x: 36.505450170021504
  y: -18.517461054027081
  z: 158.07548705697991
}
temperature: 49.511097
",-0.17299999296665192
1722259902.7913911,"accelerometer {
  x: 0.13525390625
  y: 0.03369140625
  z: 0.9248046875
}
gyroscope {
  x: 0.030861619743518531
  y: -0.024476457037962973
  z: -0.077686146250925958
}
magnetometer {
  x: 15.563195063499734
  y: -45.608970449713524
  z: 100.99911497591529
}
temperature: 47.2197876
","accelerometer {
  x: 0.0341796875
  y: -0.0009765625
  z: 0.994140625
}
gyroscope {
  x: -0.0085135502740740776
  y: -0.014898712979629636
  z: -0.063851627055555582
}
magnetometer {
  x: 37.366427768371068
  y: -17.983303523622453
  z: 157.17936751584057
}
temperature: 49.5200844
",-0.17299999296665192
1722259902.8762343,"accelerometer {
  x: 0.125
  y: 0.03857421875
  z: 0.923828125
}
gyroscope {
  x: 0.030861619743518531
  y: -0.023412263253703713
  z: -0.054273882997222245
}
magnetometer {
  x: 16.931388036115095
  y: -45.963904071890283
  z: 103.47545054450165
}
temperature: 47.1928291
","accelerometer {
  x: 0.0263671875
  y: 0.00732421875
  z: 0.9921875
}
gyroscope {
  x: -0.0053209689212962985
  y: -0.014898712979629636
  z: -0.03511839488055557
}
magnetometer {
  x: 35.816668091341853
  y: -17.449145993217826
  z: 158.07548705697991
}
temperature: 49.5081024
",-0.17599999904632568
1722259902.9791293,"accelerometer {
  x: 0.07763671875
  y: 0.05419921875
  z: 0.91748046875
}
gyroscope {
  x: 0.027669038390740752
  y: -0.024476457037962973
  z: -0.055338076781481504
}
magnetometer {
  x: 14.366026212461293
  y: -47.20617174950894
  z: 102.944807208376
}
temperature: 47.1958237
","accelerometer {
  x: -0.01171875
  y: 0.01904296875
  z: 0.98779296875
}
gyroscope {
  x: -0.010641937842592597
  y: -0.018091294332407415
  z: -0.040439363801851869
}
magnetometer {
  x: 36.161059130681679
  y: -17.093040972948074
  z: 156.28324797470123
}
temperature: 49.517086
",-0.16599999368190765
1722259903.0876217,"accelerometer {
  x: 0.0654296875
  y: 0.03369140625
  z: 0.9423828125
}
gyroscope {
  x: 0.03511839488055557
  y: -0.038310976233333349
  z: -0.054273882997222245
}
magnetometer {
  x: 13.510905604576692
  y: -45.254036827536765
  z: 101.70663942408282
}
temperature: 47.2137947
","accelerometer {
  x: -0.04541015625
  y: 0.00439453125
  z: 0.98388671875
}
gyroscope {
  x: -0.0074493564898148179
  y: -0.021283875685185194
  z: -0.03724678244907409
}
magnetometer {
  x: 35.988863611011766
  y: -18.695513564161956
  z: 159.330054414575
}
temperature: 49.5200844
",-0.16899999976158142
1722259903.1875293,"accelerometer {
  x: 0.09765625
  y: 0.05029296875
  z: 0.927734375
}
gyroscope {
  x: 0.030861619743518531
  y: -0.024476457037962973
  z: -0.054273882997222245
}
magnetometer {
  x: 15.392170941922814
  y: -46.851238127332181
  z: 103.29856943245977
}
temperature: 47.1748581
","accelerometer {
  x: 0.005859375
  y: 0.01953125
  z: 0.990234375
}
gyroscope {
  x: -0.0085135502740740776
  y: -0.018091294332407415
  z: -0.03724678244907409
}
magnetometer {
  x: 35.1278860126622
  y: -18.517461054027081
  z: 157.0001436076127
}
temperature: 49.5081024
",-0.1770000010728836
1722259903.2822623,"accelerometer {
  x: 0.12255859375
  y: 0.04296875
  z: 0.9267578125
}
gyroscope {
  x: 0.028733232175000012
  y: -0.026604844606481493
  z: -0.061723239487037063
}
magnetometer {
  x: 15.734219185076654
  y: -45.076570016448386
  z: 103.65233165654354
}
temperature: 47.2167892
","accelerometer {
  x: 0.0283203125
  y: 0.01171875
  z: 0.99658203125
}
gyroscope {
  x: -0.0095777440583333373
  y: -0.017027100548148155
  z: -0.043631945154629648
}
magnetometer {
  x: 35.988863611011766
  y: -17.983303523622453
  z: 158.25471096520778
}
temperature: 49.5350571
",-0.17100000381469727
1722259903.3893473,"accelerometer {
  x: 0.10986328125
  y: 0.04296875
  z: 0.91357421875
}
gyroscope {
  x: 0.032990007312037051
  y: -0.028733232175000012
  z: -0.058530658134259284
}
magnetometer {
  x: 13.510905604576692
  y: -45.254036827536765
  z: 101.35287719999906
}
temperature: 47.1958237
","accelerometer {
  x: 0.021484375
  y: 0.00830078125
  z: 0.9892578125
}
gyroscope {
  x: -0.0053209689212962985
  y: -0.018091294332407415
  z: -0.040439363801851869
}
magnetometer {
  x: 35.988863611011766
  y: -17.983303523622453
  z: 159.68850223103072
}
temperature: 49.5230789
",-0.16500000655651093
1722259903.4953067,"accelerometer {
  x: 0.09423828125
  y: 0.05126953125
  z: 0.9111328125
}
gyroscope {
  x: 0.026604844606481493
  y: -0.025540650822222233
  z: -0.053209689212962985
}
magnetometer {
  x: 15.563195063499734
  y: -44.899103205360007
  z: 103.47545054450165
}
temperature: 47.2287712
","accelerometer {
  x: 0.00048828125
  y: 0.01806640625
  z: 0.982421875
}
gyroscope {
  x: -0.0095777440583333373
  y: -0.014898712979629636
  z: -0.03511839488055557
}
magnetometer {
  x: 33.922517374972813
  y: -16.202778422273695
  z: 159.330054414575
}
temperature: 49.5081024
",-0.17100000381469727
1722259903.604295,"accelerometer {
  x: 0.126953125
  y: 0.029296875
  z: 0.908203125
}
gyroscope {
  x: 0.03618258866481483
  y: -0.028733232175000012
  z: -0.038310976233333349
}
magnetometer {
  x: 13.510905604576692
  y: -43.124435094476212
  z: 105.24426166492049
}
temperature: 47.1898346
","accelerometer {
  x: 0.03076171875
  z: 0.978515625
}
gyroscope {
  x: -0.0010641937842592597
  y: -0.019155488116666675
  z: -0.024476457037962973
}
magnetometer {
  x: 34.439103933982551
  y: -16.736935952678323
  z: 159.50927832280286
}
temperature: 49.529068
",-0.17299999296665192
1722259903.6781185,"accelerometer {
  x: 0.072265625
  y: 0.037109375
  z: 0.9140625
}
gyroscope {
  x: 0.028733232175000012
  y: -0.025540650822222233
  z: -0.062787433271296322
}
magnetometer {
  x: 14.195002090884373
  y: -46.318837694067042
  z: 100.99911497591529
}
temperature: 47.1988182
","accelerometer {
  x: -0.02392578125
  y: 0.00537109375
  z: 0.98974609375
}
gyroscope {
  x: -0.0095777440583333373
  y: -0.018091294332407415
  z: -0.044696138938888907
}
magnetometer {
  x: 37.022036729031242
  y: -17.27109348308295
  z: 160.76384568039794
}
temperature: 49.5140915
",-0.17299999296665192
1722259903.7793715,"accelerometer {
  x: 0.087890625
  y: 0.04833984375
  z: 0.90869140625
}
gyroscope {
  x: 0.026604844606481493
  y: -0.024476457037962973
  z: -0.050017107860185206
}
magnetometer {
  x: 14.023977969307452
  y: -46.141370882978663
  z: 102.23728276020847
}
temperature: 47.2048111
","accelerometer {
  x: -0.00244140625
  y: 0.015625
  z: 0.9814453125
}
gyroscope {
  x: -0.011706131626851857
  y: -0.015962906763888896
  z: -0.03511839488055557
}
magnetometer {
  x: 36.333254650351591
  y: -17.27109348308295
  z: 158.61315878166351
}
temperature: 49.511097
",-0.16699999570846558
1722259903.8801837,"accelerometer {
  x: 0.083984375
  y: 0.0498046875
  z: 0.91015625
}
gyroscope {
  x: 0.025540650822222233
  y: -0.027669038390740752
  z: -0.059594851918518543
}
magnetometer {
  x: 14.195002090884373
  y: -43.83430233882973
  z: 104.18297499266919
}
temperature: 47.1748581
","accelerometer {
  x: -0.01123046875
  y: 0.0126953125
  z: 0.9833984375
}
gyroscope {
  x: -0.010641937842592597
  y: -0.013834519195370376
  z: -0.045760332723148167
}
magnetometer {
  x: 34.955690492992289
  y: -15.134463361464441
  z: 158.61315878166351
}
temperature: 49.4961205
",-0.16899999976158142
1722259903.9860253,"accelerometer {
  x: 0.091796875
  y: 0.03759765625
  z: 0.923828125
}
gyroscope {
  x: 0.026604844606481493
  y: -0.027669038390740752
  z: -0.048952914075925946
}
magnetometer {
  x: 13.681929726153612
  y: -46.496304505155422
  z: 101.17599608795717
}
temperature: 47.1928291
","accelerometer {
  x: -0.0068359375
  y: 0.005859375
  z: 0.99267578125
}
gyroscope {
  x: -0.010641937842592597
  y: -0.021283875685185194
  z: -0.032990007312037051
}
magnetometer {
  x: 33.405930815963075
  y: -16.380830932408571
  z: 159.86772613925859
}
temperature: 49.5081024
",-0.17399999499320984
1722259904.0883086,"accelerometer {
  x: 0.14892578125
  y: 0.05126953125
  z: 0.9150390625
}
gyroscope {
  x: 0.027669038390740752
  y: -0.023412263253703713
  z: -0.026604844606481493
}
magnetometer {
  x: 13.852953847730532
  y: -45.254036827536765
  z: 101.35287719999906
}
temperature: 47.1898346
","accelerometer {
  x: 0.06201171875
  y: 0.0224609375
  z: 0.99609375
}
gyroscope {
  x: -0.011706131626851857
  y: -0.015962906763888896
  z: -0.013834519195370376
}
magnetometer {
  x: 35.472277052002028
  y: -16.380830932408571
  z: 158.43393487343565
}
temperature: 49.5320625
",-0.164000004529953
1722259904.1952941,"accelerometer {
  x: 0.1318359375
  y: 0.04248046875
  z: 0.93017578125
}
gyroscope {
  x: 0.027669038390740752
  y: -0.025540650822222233
  z: -0.03724678244907409
}
magnetometer {
  x: 14.537050334038213
  y: -46.6737713162438
  z: 102.06040164816659
}
temperature: 47.1868401
","accelerometer {
  x: 0.0380859375
  y: 0.01123046875
  z: 1.0009765625
}
gyroscope {
  x: -0.010641937842592597
  y: -0.018091294332407415
  z: -0.023412263253703713
}
magnetometer {
  x: 36.677645689691417
  y: -17.983303523622453
  z: 158.25471096520778
}
temperature: 49.4901314
",-0.16899999976158142
1722259904.2993681,"accelerometer {
  x: 0.10400390625
  y: 0.0400390625
  z: 0.90869140625
}
gyroscope {
  x: 0.026604844606481493
  y: -0.025540650822222233
  z: -0.042567751370370388
}
magnetometer {
  x: 13.852953847730532
  y: -44.189235961006489
  z: 102.41416387225036
}
temperature: 47.1928291
","accelerometer {
  x: 0.0078125
  y: 0.0078125
  z: 0.9794921875
}
gyroscope {
  x: -0.011706131626851857
  y: -0.011706131626851857
  z: -0.029797425959259272
}
magnetometer {
  x: 34.094712894642726
  y: -16.02472591213882
  z: 160.58462177217007
}
temperature: 49.5200844
",-0.17299999296665192
1722259904.4037323,"accelerometer {
  x: 0.08251953125
  y: 0.037109375
  z: 0.91455078125
}
gyroscope {
  x: 0.038310976233333349
  y: -0.025540650822222233
  z: -0.031925813527777791
}
magnetometer {
  x: 13.339881482999772
  y: -45.786437260801904
  z: 103.65233165654354
}
temperature: 47.1958237
","accelerometer {
  x: -0.015625
  y: 0.0048828125
  z: 0.98388671875
}
gyroscope {
  x: -0.0021283875685185194
  y: -0.015962906763888896
  z: -0.014898712979629636
}
magnetometer {
  x: 34.266908414312638
  y: -14.778358341194689
  z: 158.25471096520778
}
temperature: 49.5260735
",-0.17100000381469727
1722259904.5087543,"accelerometer {
  x: 0.08251953125
  y: 0.06005859375
  z: 0.919921875
}
gyroscope {
  x: 0.038310976233333349
  y: -0.017027100548148155
  z: -0.040439363801851869
}
magnetometer {
  x: 14.195002090884373
  y: -45.963904071890283
  z: 102.41416387225036
}
temperature: 47.2108
","accelerometer {
  x: -0.0068359375
  y: 0.03173828125
  z: 0.984375
}
gyroscope {
  x: -0.0031925813527777791
  y: -0.0095777440583333373
  z: -0.026604844606481493
}
magnetometer {
  x: 35.988863611011766
  y: -15.134463361464441
  z: 157.89626314875204
}
temperature: 49.517086
",-0.17299999296665192
1722259904.607771,"accelerometer {
  x: 0.07470703125
  y: 0.04931640625
  z: 0.9208984375
}
gyroscope {
  x: 0.031925813527777791
  y: -0.019155488116666675
  z: -0.043631945154629648
}
magnetometer {
  x: 14.195002090884373
  y: -43.124435094476212
  z: 102.76792609633412
}
temperature: 47.1928291
","accelerometer {
  x: -0.0224609375
  y: 0.0205078125
  z: 0.98486328125
}
gyroscope {
  x: -0.0042567751370370388
  y: -0.0095777440583333373
  z: -0.030861619743518531
}
magnetometer {
  x: 34.611299453652464
  y: -14.066148300655186
  z: 160.4053978639422
}
temperature: 49.5021133
",-0.17599999904632568
1722259904.7137828,"accelerometer {
  x: 0.0673828125
  y: 0.033203125
  z: 0.91748046875
}
gyroscope {
  x: 0.041503557586111128
  y: -0.0095777440583333373
  z: -0.064915820839814842
}
magnetometer {
  x: 14.023977969307452
  y: -45.076570016448386
  z: 101.52975831204094
}
temperature: 47.1808472
","accelerometer {
  x: -0.02294921875
  y: 0.00244140625
  z: 0.98828125
}
gyroscope {
  x: 0.0042567751370370388
  y: -0.0021283875685185194
  z: -0.047888720291666687
}
magnetometer {
  x: 34.266908414312638
  y: -16.202778422273695
  z: 160.76384568039794
}
temperature: 49.511097
",-0.16899999976158142
1722259904.8137968,"accelerometer {
  x: 0.08984375
  y: 0.04833984375
  z: 0.91552734375
}
gyroscope {
  x: 0.030861619743518531
  y: -0.031925813527777791
  z: -0.0606590457027778
}
magnetometer {
  x: 12.655784996692091
  y: -44.721636394271627
  z: 101.52975831204094
}
temperature: 47.1838455
","accelerometer {
  y: 0.01318359375
  z: 0.986328125
}
gyroscope {
  x: -0.0095777440583333373
  y: -0.020219681900925934
  z: -0.042567751370370388
}
magnetometer {
  x: 35.1278860126622
  y: -15.668620891869068
  z: 158.07548705697991
}
temperature: 49.4691658
",-0.16899999976158142
1722259904.922819,"accelerometer {
  x: 0.0947265625
  y: 0.04248046875
  z: 0.92236328125
}
gyroscope {
  x: 0.030861619743518531
  y: -0.030861619743518531
  z: -0.032990007312037051
}
magnetometer {
  x: 12.484760875115171
  y: -45.254036827536765
  z: 104.18297499266919
}
temperature: 47.2048111
","accelerometer {
  x: 0.00146484375
  y: 0.0107421875
  z: 0.9921875
}
gyroscope {
  x: -0.0095777440583333373
  y: -0.020219681900925934
  z: -0.018091294332407415
}
magnetometer {
  x: 35.472277052002028
  y: -15.312515871599317
  z: 158.79238268989138
}
temperature: 49.529068
",-0.1720000058412552
1722259905.0238342,"accelerometer {
  x: 0.0869140625
  y: 0.04638671875
  z: 0.9208984375
}
gyroscope {
  x: 0.03511839488055557
  y: -0.024476457037962973
  z: -0.019155488116666675
}
magnetometer {
  x: 13.681929726153612
  y: -45.786437260801904
  z: 102.59104498429224
}
temperature: 47.2167892
","accelerometer {
  x: -0.0078125
  y: 0.01171875
  z: 0.994140625
}
gyroscope {
  x: -0.0053209689212962985
  y: -0.018091294332407415
  z: -0.0031925813527777791
}
magnetometer {
  x: 33.578126335632987
  y: -14.778358341194689
  z: 158.25471096520778
}
temperature: 49.529068
",-0.1720000058412552
1722259905.1218355,"accelerometer {
  x: 0.10888671875
  y: 0.0498046875
  z: 0.92724609375
}
gyroscope {
  x: 0.029797425959259272
  y: -0.023412263253703713
  z: -0.017027100548148155
}
magnetometer {
  x: 12.655784996692091
  y: -45.431503638625145
  z: 101.17599608795717
}
temperature: 47.1808472
","accelerometer {
  x: 0.01708984375
  y: 0.0166015625
  z: 0.99560546875
}
gyroscope {
  x: -0.0074493564898148179
  y: -0.014898712979629636
  z: -0.0010641937842592597
}
magnetometer {
  x: 34.783494973322377
  y: -15.312515871599317
  z: 157.0001436076127
}
temperature: 49.511097
",-0.17399999499320984
1722259905.224189,"accelerometer {
  x: 0.1123046875
  y: 0.03662109375
  z: 0.912109375
}
gyroscope {
  x: 0.030861619743518531
  y: -0.026604844606481493
  z: -0.029797425959259272
}
magnetometer {
  x: 13.510905604576692
  y: -46.318837694067042
  z: 102.41416387225036
}
temperature: 47.2137947
","accelerometer {
  x: 0.0166015625
  y: 0.00634765625
  z: 0.98193359375
}
gyroscope {
  x: -0.010641937842592597
  y: -0.014898712979629636
  z: -0.014898712979629636
}
magnetometer {
  x: 34.783494973322377
  y: -16.736935952678323
  z: 159.86772613925859
}
temperature: 49.5140915
",-0.1720000058412552
1722259905.3269417,"accelerometer {
  x: 0.1318359375
  y: 0.0390625
  z: 0.91650390625
}
gyroscope {
  x: 0.028733232175000012
  y: -0.025540650822222233
  z: -0.031925813527777791
}
magnetometer {
  x: 13.681929726153612
  y: -46.141370882978663
  z: 102.59104498429224
}
temperature: 47.1988182
","accelerometer {
  x: 0.03466796875
  y: 0.00927734375
  z: 0.9814453125
}
gyroscope {
  x: -0.0095777440583333373
  y: -0.014898712979629636
  z: -0.017027100548148155
}
magnetometer {
  x: 34.611299453652464
  y: -16.558883442543447
  z: 159.330054414575
}
temperature: 49.4961205
",-0.17100000381469727
1722259905.4329028,"accelerometer {
  x: 0.0849609375
  y: 0.04150390625
  z: 0.9150390625
}
gyroscope {
  x: 0.028733232175000012
  y: -0.025540650822222233
  z: -0.050017107860185206
}
magnetometer {
  x: 11.80066438880749
  y: -45.608970449713524
  z: 102.76792609633412
}
temperature: 47.2048111
","accelerometer {
  x: -0.01220703125
  y: 0.00830078125
  z: 0.984375
}
gyroscope {
  x: -0.012770325411111116
  y: -0.011706131626851857
  z: -0.032990007312037051
}
magnetometer {
  x: 33.578126335632987
  y: -15.490568381734192
  z: 161.12229349685367
}
temperature: 49.5021133
",-0.17800000309944153
1722259905.5408254,"accelerometer {
  x: 0.09326171875
  y: 0.0517578125
  z: 0.92138671875
}
gyroscope {
  x: 0.026604844606481493
  y: -0.022348069469444454
  z: -0.044696138938888907
}
magnetometer {
  x: 12.826809118269011
  y: -44.544169583183248
  z: 102.41416387225036
}
temperature: 47.1958237
","accelerometer {
  x: -0.0009765625
  y: 0.01953125
  z: 0.990234375
}
gyroscope {
  x: -0.011706131626851857
  y: -0.015962906763888896
  z: -0.028733232175000012
}
magnetometer {
  x: 35.472277052002028
  y: -16.380830932408571
  z: 158.07548705697991
}
temperature: 49.499115
",-0.17299999296665192
1722259905.638869,"accelerometer {
  x: 0.0703125
  y: 0.04541015625
  z: 0.9208984375
}
gyroscope {
  x: 0.032990007312037051
  y: -0.021283875685185194
  z: -0.053209689212962985
}
magnetometer {
  x: 13.852953847730532
  y: -44.899103205360007
  z: 102.06040164816659
}
temperature: 47.2108
","accelerometer {
  x: -0.01806640625
  y: 0.01318359375
  z: 0.98779296875
}
gyroscope {
  x: -0.0053209689212962985
  y: -0.011706131626851857
  z: -0.03724678244907409
}
magnetometer {
  x: 33.7503218553029
  y: -16.380830932408571
  z: 158.43393487343565
}
temperature: 49.517086
",-0.17100000381469727
1722259905.7426536,"accelerometer {
  x: 0.0390625
  y: 0.05224609375
  z: 0.9208984375
}
gyroscope {
  x: 0.031925813527777791
  y: -0.022348069469444454
  z: -0.056402270565740764
}
magnetometer {
  x: 12.655784996692091
  y: -45.786437260801904
  z: 100.11470941570587
}
temperature: 47.2167892
","accelerometer {
  x: -0.05615234375
  y: 0.0234375
  z: 0.98486328125
}
gyroscope {
  x: -0.0074493564898148179
  y: -0.010641937842592597
  z: -0.042567751370370388
}
magnetometer {
  x: 35.300081532332115
  y: -15.134463361464441
  z: 159.68850223103072
}
temperature: 49.5051079
",-0.17100000381469727
1722259905.8421485,"accelerometer {
  x: 0.0625
  y: 0.05224609375
  z: 0.92333984375
}
gyroscope {
  x: 0.026604844606481493
  y: -0.025540650822222233
  z: -0.0606590457027778
}
magnetometer {
  x: 12.484760875115171
  y: -43.124435094476212
  z: 103.12168832041789
}
temperature: 47.2137947
","accelerometer {
  x: -0.03369140625
  y: 0.02001953125
  z: 0.990234375
}
gyroscope {
  x: -0.012770325411111116
  y: -0.012770325411111116
  z: -0.044696138938888907
}
magnetometer {
  x: 34.955690492992289
  y: -16.202778422273695
  z: 158.25471096520778
}
temperature: 49.517086
",-0.16899999976158142
1722259905.9445975,"accelerometer {
  x: 0.095703125
  y: 0.04296875
  z: 0.9375
}
gyroscope {
  x: 0.031925813527777791
  y: -0.026604844606481493
  z: -0.054273882997222245
}
magnetometer {
  x: 12.313736753538251
  y: -45.076570016448386
  z: 101.52975831204094
}
temperature: 47.1778526
","accelerometer {
  x: 0.00439453125
  y: 0.0126953125
  z: 1.005859375
}
gyroscope {
  x: -0.0085135502740740776
  y: -0.019155488116666675
  z: -0.040439363801851869
}
magnetometer {
  x: 34.439103933982551
  y: -16.380830932408571
  z: 158.07548705697991
}
temperature: 49.517086
",-0.17000000178813934
1722259906.0509722,"accelerometer {
  x: 0.1396484375
  y: 0.03369140625
  z: 0.9140625
}
gyroscope {
  x: 0.03618258866481483
  y: -0.024476457037962973
  z: -0.045760332723148167
}
magnetometer {
  x: 11.45861614565365
  y: -45.963904071890283
  z: 102.41416387225036
}
temperature: 47.1988182
","accelerometer {
  x: 0.037109375
  y: 0.001953125
  z: 0.98486328125
}
gyroscope {
  x: -0.0010641937842592597
  y: -0.017027100548148155
  z: -0.029797425959259272
}
magnetometer {
  x: 35.988863611011766
  y: -16.9149884628132
  z: 156.82091969938483
}
temperature: 49.5260735
",-0.16599999368190765
1722259906.156721,"accelerometer {
  x: 0.12451171875
  y: 0.05029296875
  z: 0.91943359375
}
gyroscope {
  x: 0.027669038390740752
  y: -0.021283875685185194
  z: -0.045760332723148167
}
magnetometer {
  x: 12.142712631961331
  y: -44.544169583183248
  z: 102.41416387225036
}
temperature: 47.2078056
","accelerometer {
  x: 0.0224609375
  y: 0.0166015625
  z: 0.978515625
}
gyroscope {
  x: -0.011706131626851857
  y: -0.013834519195370376
  z: -0.032990007312037051
}
magnetometer {
  x: 34.266908414312638
  y: -16.558883442543447
  z: 158.97160659811925
}
temperature: 49.5230789
",-0.17000000178813934
1722259906.2597544,"accelerometer {
  x: 0.12744140625
  y: 0.04931640625
  z: 0.921875
}
gyroscope {
  x: 0.027669038390740752
  y: -0.031925813527777791
  z: -0.040439363801851869
}
magnetometer {
  x: 11.11656790249981
  y: -45.254036827536765
  z: 103.47545054450165
}
temperature: 47.1988182
","accelerometer {
  x: 0.0361328125
  y: 0.021484375
  z: 0.98876953125
}
gyroscope {
  x: -0.011706131626851857
  y: -0.020219681900925934
  z: -0.027669038390740752
}
magnetometer {
  x: 35.816668091341853
  y: -17.093040972948074
  z: 158.43393487343565
}
temperature: 49.517086
",-0.17399999499320984
